show_id,type,title,date_added,release_year,rating,duration,duration_type,null,null,null,null
s995,Movie,This Lady Called Life,"April 23, 2021",2020,TV-14,120,min,null,null,null,null
s1108,Movie,God Calling,"April 2, 2021",2018,TV-MA,120,min,null,null,null,null
s1770,TV Show,Voice,"November 1, 2020",2018,TV-14,2,Seasons,null,null,null,null
s1185,Movie,The Yin Yang Master,"March 19, 2021",2021,TV-14,120,min,null,null,null,null
s1772,TV Show,Afronta! Facing It!,"October 31, 2020",2017,TV-PG,1,Season,null,null,null,null
s1266,Movie,The Girl on the Train,"February 26, 2021",2021,TV-MA,120,min,null,null,null,null
s1774,TV Show,Zumbo's Just Desserts,"October 31, 2020",2019,TV-PG,1,Season,null,null,null,null
s1523,Movie,Talentime,"December 18, 2020",2009,TV-14,120,min,null,null,null,null
s1622,Movie,Quigley Down Under,"December 1, 2020",1990,PG-13,120,min,null,null,null,null
s1700,Movie,White Christmas,"November 15, 2020",1954,TV-G,120,min,null,null,null,null
s1810,Movie,The Hows of Us,"October 22, 2020",2018,TV-14,120,min,null,null,null,null
s1779,TV Show,Kongsuni and Friends,"October 30, 2020",2020,TV-Y,2,Seasons,null,null,null,null
s1780,TV Show,Marvel's Agents of S.H.I.E.L.D.,"October 30, 2020",2020,TV-14,7,Seasons,null,null,null,null
s1921,Movie,The Book of Sun,"October 1, 2020",2020,TV-14,120,min,null,null,null,null
s1782,TV Show,Somebody Feed Phil,"October 30, 2020",2020,TV-14,4,Seasons,null,null,null,null
s1783,TV Show,Suburra: Blood on Rome,"October 30, 2020",2020,TV-MA,3,Seasons,null,null,null,null
s1978,Movie,Dolly Kitty Aur Woh Chamakte Sitare,"September 18, 2020",2020,TV-MA,120,min,null,null,null,null
s2253,Movie,Your Excellency,"July 10, 2020",2019,TV-G,120,min,null,null,null,null
s2279,Movie,Mary Kom,"July 5, 2020",2014,TV-PG,120,min,null,null,null,null
s2309,Movie,Adú,"July 1, 2020",2020,TV-MA,120,min,null,null,null,null
s2388,Movie,4th Republic,"June 13, 2020",2019,TV-MA,120,min,null,null,null,null
s2503,Movie,Escaping Tel Aviv,"May 19, 2020",2009,TV-14,120,min,null,null,null,null
s2565,Movie,One Day: Justice Delivered,"May 3, 2020",2019,TV-14,120,min,null,null,null,null
s1791,TV Show,Blood of Zeus,"October 27, 2020",2020,TV-MA,1,Season,null,null,null,null
s1792,TV Show,Chico Bon Bon: Monkey with a Tool Belt,"October 27, 2020",2020,TV-Y,4,Seasons,null,null,null,null
s2684,Movie,Mischief,"April 15, 2020",2019,TV-PG,120,min,null,null,null,null
s2834,Movie,Guilty,"March 6, 2020",2020,TV-MA,120,min,null,null,null,null
s1795,TV Show,The Devil Punisher,"October 26, 2020",2020,TV-14,1,Season,null,null,null,null
s2896,Movie,System Crasher,"February 21, 2020",2020,TV-MA,120,min,null,null,null,null
s3090,Movie,Hot Gimmick: Girl Meets Boy,"December 28, 2019",2019,TV-MA,120,min,null,null,null,null
s3126,Movie,The Danish Girl,"December 16, 2019",2015,R,120,min,null,null,null,null
s3194,Movie,High End Yaariyan,"December 1, 2019",2019,TV-14,120,min,null,null,null,null
s1800,TV Show,Barbarians,"October 23, 2020",2020,TV-MA,1,Season,null,null,null,null
s1801,TV Show,Move,"October 23, 2020",2020,TV-MA,1,Season,null,null,null,null
s3566,Movie,Mayday Life,"August 23, 2019",2019,TV-PG,120,min,null,null,null,null
s3951,Movie,Ek Ladki Ko Dekha Toh Aisa Laga,"April 2, 2019",2019,TV-14,120,min,null,null,null,null
s1804,TV Show,Stolen Away,"October 23, 2020",2020,TV-MA,1,Season,null,null,null,null
s1805,TV Show,The Queen's Gambit,"October 23, 2020",2020,TV-MA,1,Season,null,null,null,null
s4072,Movie,Can't Help Falling in Love,"February 27, 2019",2017,TV-14,120,min,null,null,null,null
s4108,Movie,Pyaar Ke Side Effects,"February 15, 2019",2006,TV-MA,120,min,null,null,null,null
s4149,Movie,Love Off the Cuff,"January 31, 2019",2017,TV-MA,120,min,null,null,null,null
s4225,Movie,Puriyatha Puthir,"January 1, 2019",2017,TV-MA,120,min,null,null,null,null
s4446,Movie,Kai Po Che!,"November 1, 2018",2013,TV-MA,120,min,null,null,null,null
s4681,Movie,Qarib Qarib Singlle,"August 28, 2018",2017,TV-14,120,min,null,null,null,null
s5880,Movie,The Ridiculous 6,"December 11, 2015",2015,TV-14,120,min,null,null,null,null
s6287,Movie,"Berlin, I Love You","June 8, 2019",2019,R,120,min,null,null,null,null
s1814,TV Show,My Next Guest Needs No Introduction With David Letterman,"October 21, 2020",2020,TV-MA,3,Seasons,null,null,null,null
s6294,Movie,Beyond the Clouds,"August 10, 2018",2018,TV-14,120,min,null,null,null,null
s6333,Movie,Bleed for This,"April 11, 2020",2016,R,120,min,null,null,null,null
s6381,Movie,Brotherhood of Blades II: The Infernal Battlefield,"November 28, 2018",2017,TV-MA,120,min,null,null,null,null
s6513,Movie,Coffee with D,"November 1, 2017",2017,TV-PG,120,min,null,null,null,null
s6544,Movie,"Crouching Tiger, Hidden Dragon","March 1, 2019",2000,PG-13,120,min,null,null,null,null
s6669,Movie,Ek Cup Chya,"March 15, 2018",2009,TV-PG,120,min,null,null,null,null
s6998,Movie,Horns,"August 1, 2019",2013,R,120,min,null,null,null,null
s7164,Movie,Kacche Dhaagey,"November 1, 2017",2016,TV-14,120,min,null,null,null,null
s7189,Movie,Khubsoorat,"December 31, 2019",1980,TV-PG,120,min,null,null,null,null
s7637,Movie,Occupation,"January 3, 2019",2018,R,120,min,null,null,null,null
s7752,Movie,Platoon,"November 1, 2020",1986,R,120,min,null,null,null,null
s7866,Movie,Revolutionary Road,"November 1, 2019",2008,R,120,min,null,null,null,null
s7880,Movie,Rocky,"August 1, 2019",1976,PG,120,min,null,null,null,null
s7959,Movie,School Daze,"November 1, 2020",1988,R,120,min,null,null,null,null
s1829,TV Show,Unsolved Mysteries,"October 19, 2020",2020,TV-MA,2,Seasons,null,null,null,null
s8480,Movie,The Redeemed and the Dominant: Fittest on Earth,"July 1, 2018",2017,TV-14,120,min,null,null,null,null
s8495,Movie,THE RUM DIARY,"December 6, 2019",2011,R,120,min,null,null,null,null
s8513,Movie,The Space Between Us,"June 1, 2019",2016,PG-13,120,min,null,null,null,null
s8688,Movie,Waarrior Savitri,"November 1, 2017",2016,TV-14,120,min,null,null,null,null
s8800,Movie,Zenda,"February 15, 2018",2009,TV-14,120,min,null,null,null,null
s1835,TV Show,Start-Up,"October 18, 2020",2020,TV-14,1,Season,null,null,null,null
s113,Movie,Worth,"September 3, 2021",2021,PG-13,119,min,null,null,null,null
s116,Movie,Bright Star,"September 2, 2021",2009,PG,119,min,null,null,null,null
s1838,TV Show,Grand Army,"October 16, 2020",2020,TV-MA,1,Season,null,null,null,null
s208,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,"August 27, 2021",2008,TV-14,119,min,null,null,null,null
s1840,TV Show,La Révolution,"October 16, 2020",2020,TV-MA,1,Season,null,null,null,null
s1841,TV Show,Someone Has to Die,"October 16, 2020",2020,TV-MA,1,Season,null,null,null,null
s1842,TV Show,The Last Kids on Earth,"October 16, 2020",2020,TV-Y7,3,Seasons,null,null,null,null
s656,Movie,#Selfie 69,"June 21, 2021",2016,TV-MA,119,min,null,null,null,null
s689,Movie,Kambili: The Whole 30 Yards,"June 18, 2021",2020,TV-14,119,min,null,null,null,null
s712,Movie,Security,"June 16, 2021",2021,TV-MA,119,min,null,null,null,null
s900,Movie,Illegal Woman,"May 11, 2021",2020,TV-MA,119,min,null,null,null,null
s1028,Movie,Crimson Peak,"April 16, 2021",2015,R,119,min,null,null,null,null
s1848,TV Show,Fireman Sam,"October 15, 2020",2018,TV-Y,4,Seasons,null,null,null,null
s1849,TV Show,Half & Half,"October 15, 2020",2005,TV-14,4,Seasons,null,null,null,null
s1240,Movie,Parker,"March 4, 2021",2013,R,119,min,null,null,null,null
s1260,Movie,Captain Fantastic,"February 26, 2021",2016,R,119,min,null,null,null,null
s1852,TV Show,One on One,"October 15, 2020",2006,TV-14,5,Seasons,null,null,null,null
s1853,TV Show,Power Rangers Beast Morphers,"October 15, 2020",2020,TV-Y7,2,Seasons,null,null,null,null
s1274,Movie,"Blue, Painful, Fragile","February 24, 2021",2020,TV-14,119,min,null,null,null,null
s1855,TV Show,Social Distance,"October 15, 2020",2020,TV-MA,1,Season,null,null,null,null
s1324,Movie,Layla Majnun,"February 11, 2021",2020,TV-14,119,min,null,null,null,null
s1500,Movie,The Midnight Sky,"December 23, 2020",2020,PG-13,119,min,null,null,null,null
s1572,Movie,Rose Island,"December 9, 2020",2020,TV-14,119,min,null,null,null,null
s2139,Movie,Christine,"August 13, 2020",2016,R,119,min,null,null,null,null
s2673,Movie,Sergio,"April 17, 2020",2020,R,119,min,null,null,null,null
s1861,TV Show,The Cabin with Bert Kreischer,"October 13, 2020",2020,TV-MA,1,Season,null,null,null,null
s2679,Movie,Jem and the Holograms,"April 16, 2020",2015,PG,119,min,null,null,null,null
s2853,Movie,W.E.,"March 3, 2020",2011,R,119,min,null,null,null,null
s3039,Movie,Monsters: Dark Continent,"January 10, 2020",2014,R,119,min,null,null,null,null
s1865,TV Show,Kipo and the Age of Wonderbeasts,"October 12, 2020",2020,TV-Y7,3,Seasons,null,null,null,null
s3069,Movie,Pan's Labyrinth,"January 1, 2020",2006,R,119,min,null,null,null,null
s3140,Movie,Honeymoon Travels Pvt. Ltd.,"December 15, 2019",2007,TV-14,119,min,null,null,null,null
s3245,Movie,Shelby American,"November 22, 2019",2019,TV-MA,119,min,null,null,null,null
s1869,TV Show,Deaf U,"October 9, 2020",2020,TV-MA,1,Season,null,null,null,null
s3335,Movie,Drive,"November 1, 2019",2019,TV-14,119,min,null,null,null,null
s3594,Movie,Uyare,"August 14, 2019",2019,TV-14,119,min,null,null,null,null
s3764,Movie,Elisa & Marcela,"June 7, 2019",2019,TV-MA,119,min,null,null,null,null
s3870,Movie,Olympus Has Fallen,"May 2, 2019",2013,R,119,min,null,null,null,null
s1874,TV Show,The Haunting of Bly Manor,"October 9, 2020",2020,TV-MA,1,Season,null,null,null,null
s3886,Movie,Teen Aur Aadha,"April 29, 2019",2018,TV-MA,119,min,null,null,null,null
s1876,TV Show,Do Do Sol Sol La La Sol,"October 8, 2020",2020,TV-14,1,Season,null,null,null,null
s3917,Movie,Rainbow Jelly,"April 15, 2019",2018,TV-14,119,min,null,null,null,null
s1878,TV Show,Private Lives,"October 8, 2020",2020,TV-14,1,Season,null,null,null,null
s1879,TV Show,The 100,"October 8, 2020",2020,TV-MA,7,Seasons,null,null,null,null
s4070,Movie,Beauty and the Bestie,"February 27, 2019",2015,TV-14,119,min,null,null,null,null
s1881,TV Show,To the Lake,"October 7, 2020",2020,TV-MA,1,Season,null,null,null,null
s4162,Movie,Surga Yang Tak Dirindukan 2,"January 28, 2019",2017,TV-14,119,min,null,null,null,null
s4171,Movie,Polar,"January 25, 2019",2019,TV-MA,119,min,null,null,null,null
s4359,Movie,Rajma Chawal,"November 30, 2018",2018,TV-MA,119,min,null,null,null,null
s4396,Movie,Savita Damodar Paranjpe,"November 15, 2018",2018,TV-14,119,min,null,null,null,null
s1886,TV Show,Bad Boy Billionaires: India,"October 5, 2020",2020,TV-14,1,Season,null,null,null,null
s4527,Movie,Pulang,"October 8, 2018",2018,TV-14,119,min,null,null,null,null
s4614,Movie,We Are Family,"October 1, 2018",2010,TV-14,119,min,null,null,null,null
s4823,Movie,Us and Them,"June 22, 2018",2018,TV-MA,119,min,null,null,null,null
s1890,TV Show,Pat a Pat Como,"October 3, 2020",2016,TV-Y,1,Season,null,null,null,null
s1891,TV Show,Qurious Como,"October 3, 2020",2017,TV-Y,1,Season,null,null,null,null
s4831,Movie,The last hour,"June 15, 2018",2017,TV-MA,119,min,null,null,null,null
s5144,Movie,My Happy Family,"December 1, 2017",2017,TV-14,119,min,null,null,null,null
s1894,TV Show,DreamWorks Happy Holidays from Madagascar,"October 2, 2020",2005,TV-PG,1,Season,null,null,null,null
s1895,TV Show,Emily in Paris,"October 2, 2020",2020,TV-MA,1,Season,null,null,null,null
s1896,TV Show,H2O: Just Add Water,"October 2, 2020",2009,TV-PG,3,Seasons,null,null,null,null
s5268,Movie,The Bad Batch,"September 22, 2017",2016,R,119,min,null,null,null,null
s5443,Movie,Headshot,"June 3, 2017",2016,TV-MA,119,min,null,null,null,null
s5600,Movie,Rocky Handsome,"February 17, 2017",2016,TV-MA,119,min,null,null,null,null
s5961,Movie,187,"November 1, 2019",1997,R,119,min,null,null,null,null
s6000,Movie,20th Century Women,"June 28, 2019",2016,R,119,min,null,null,null,null
s6144,Movie,American History X,"November 1, 2019",1998,R,119,min,null,null,null,null
s6212,Movie,Bad Boys,"October 1, 2019",1995,R,119,min,null,null,null,null
s6391,Movie,Burlesque,"December 16, 2019",2010,PG-13,119,min,null,null,null,null
s6423,Movie,Carol,"October 20, 2020",2015,R,119,min,null,null,null,null
s6676,Movie,El Che,"October 15, 2017",2017,TV-14,119,min,null,null,null,null
s1907,TV Show,Evil,"October 1, 2020",2019,TV-14,1,Season,null,null,null,null
s1908,TV Show,Familiar Wife,"October 1, 2020",2018,TV-MA,1,Season,null,null,null,null
s1909,TV Show,Food Wars!: Shokugeki no Soma,"October 1, 2020",2016,TV-MA,2,Seasons,null,null,null,null
s6768,Movie,Flash of Genius,"January 16, 2017",2008,PG-13,119,min,null,null,null,null
s1911,TV Show,"Good Morning, Verônica","October 1, 2020",2020,TV-MA,1,Season,null,null,null,null
s7050,Movie,I'm in Love with a Church Girl,"October 1, 2017",2013,PG,119,min,null,null,null,null
s7065,Movie,Incomplete,"April 8, 2017",2017,TV-MA,119,min,null,null,null,null
s7074,Movie,Indiana Jones and the Temple of Doom,"January 1, 2019",1984,PG,119,min,null,null,null,null
s1915,TV Show,Journey of an African Colony,"October 1, 2020",2018,TV-MA,1,Season,null,null,null,null
s1916,TV Show,Oktoberfest: Beer & Blood,"October 1, 2020",2020,TV-MA,1,Season,null,null,null,null
s7381,Movie,Mahabharat,"August 1, 2018",2013,TV-14,119,min,null,null,null,null
s1918,TV Show,Secreto bien guardado,"October 1, 2020",2019,TV-MA,1,Season,null,null,null,null
s1919,TV Show,Sword Art Online,"October 1, 2020",2018,TV-MA,3,Seasons,null,null,null,null
s7482,Movie,Mona Lisa Smile,"January 1, 2019",2003,PG-13,119,min,null,null,null,null
s7881,Movie,Rocky II,"August 1, 2019",1979,PG,119,min,null,null,null,null
s8015,Movie,Sicilian Ghost Story,"July 6, 2019",2017,TV-MA,119,min,null,null,null,null
s1923,TV Show,The Parkers,"October 1, 2020",2003,TV-PG,5,Seasons,null,null,null,null
s1924,TV Show,The Unicorn,"October 1, 2020",2019,TV-14,1,Season,null,null,null,null
s8228,Movie,The Bridge,"September 1, 2019",2017,TV-14,119,min,null,null,null,null
s1926,TV Show,You Cannot Hide,"October 1, 2020",2020,TV-MA,1,Season,null,null,null,null
s8229,Movie,The Brothers Grimm,"July 1, 2019",2005,PG-13,119,min,null,null,null,null
s8336,Movie,The Green Hornet,"April 18, 2020",2011,PG-13,119,min,null,null,null,null
s1929,TV Show,Black Butler,"September 30, 2020",2010,TV-MA,3,Seasons,null,null,null,null
s1930,TV Show,Man with a Plan,"September 30, 2020",2020,TV-PG,4,Seasons,null,null,null,null
s8399,Movie,The Lobster,"December 2, 2018",2015,R,119,min,null,null,null,null
s8473,Movie,The Rainbow Troops,"October 21, 2018",2008,TV-PG,119,min,null,null,null,null
s8604,Movie,Tomorrow Never Dies,"December 31, 2019",1997,PG-13,119,min,null,null,null,null
s1934,TV Show,Wentworth,"September 30, 2020",2020,TV-MA,8,Seasons,null,null,null,null
s8617,Movie,Transcendence,"November 1, 2018",2014,PG-13,119,min,null,null,null,null
s123,Movie,In the Cut,"September 2, 2021",2003,R,118,min,null,null,null,null
s163,Movie,Marshall,"September 1, 2021",2017,PG-13,118,min,null,null,null,null
s307,Movie,'76,"August 4, 2021",2016,TV-PG,118,min,null,null,null,null
s356,Movie,The Lincoln Lawyer,"August 1, 2021",2011,R,118,min,null,null,null,null
s364,Movie,The Vault,"July 31, 2021",2021,R,118,min,null,null,null,null
s571,Movie,Dynasty Warriors,"July 1, 2021",2021,TV-14,118,min,null,null,null,null
s583,Movie,Mother's Day,"July 1, 2021",2016,PG-13,118,min,null,null,null,null
s780,Movie,Battlefield Earth,"June 2, 2021",2000,PG-13,118,min,null,null,null,null
s837,Movie,Ghost Lab,"May 27, 2021",2021,TV-MA,118,min,null,null,null,null
s907,Movie,Have You Ever Seen Fireflies? - Theatre Play,"May 7, 2021",1999,TV-MA,118,min,null,null,null,null
s917,Movie,Dead Man Down,"May 6, 2021",2013,R,118,min,null,null,null,null
s1081,Movie,New Gods: Nezha Reborn,"April 12, 2021",2021,TV-14,118,min,null,null,null,null
s1948,TV Show,"Whose Vote Counts, Explained","September 28, 2020",2020,TV-PG,1,Season,null,null,null,null
s1949,TV Show,Van Helsing,"September 27, 2020",2019,TV-MA,4,Seasons,null,null,null,null
s1950,TV Show,The Good Place,"September 26, 2020",2020,TV-14,4,Seasons,null,null,null,null
s1204,Movie,The BFG,"March 15, 2021",2016,PG,118,min,null,null,null,null
s1952,TV Show,A Perfect Crime,"September 25, 2020",2020,TV-14,1,Season,null,null,null,null
s1953,TV Show,Mighty Little Bheem,"September 25, 2020",2020,TV-Y,3,Seasons,null,null,null,null
s1291,Movie,I Care a Lot,"February 19, 2021",2021,R,118,min,null,null,null,null
s1955,TV Show,Sneakerheads,"September 25, 2020",2020,TV-MA,1,Season,null,null,null,null
s1956,TV Show,The School Nurse Files,"September 25, 2020",2020,TV-MA,1,Season,null,null,null,null
s1470,Movie,What's Eating Gilbert Grape,"January 1, 2021",1993,PG-13,118,min,null,null,null,null
s1607,Movie,Fierce,"December 2, 2020",2020,TV-MA,118,min,null,null,null,null
s1959,TV Show,The Chef Show,"September 24, 2020",2020,TV-MA,4,Seasons,null,null,null,null
s1850,Movie,Kartini: Princess of Java,"October 15, 2020",2017,TV-PG,118,min,null,null,null,null
s1967,Movie,High & Low The Movie 3 / Final Mission,"September 20, 2020",2017,TV-MA,118,min,null,null,null,null
s1962,TV Show,The Playbook,"September 22, 2020",2020,TV-MA,1,Season,null,null,null,null
s2533,Movie,Dilan 1991,"May 14, 2020",2019,TV-14,118,min,null,null,null,null
s2916,Movie,Liefling,"February 14, 2020",2010,TV-PG,118,min,null,null,null,null
s3214,Movie,Lagos Real Fake Life,"November 29, 2019",2018,TV-MA,118,min,null,null,null,null
s3373,Movie,Dolemite Is My Name,"October 25, 2019",2019,R,118,min,null,null,null,null
s3392,Movie,The Command,"October 19, 2019",2018,PG-13,118,min,null,null,null,null
s3567,Movie,Saavat,"August 23, 2019",2019,TV-14,118,min,null,null,null,null
s3772,Movie,The Black Godfather,"June 7, 2019",2019,TV-MA,118,min,null,null,null,null
s3993,Movie,The Third Party,"March 21, 2019",2016,TV-MA,118,min,null,null,null,null
s4049,Movie,River's Edge,"March 2, 2019",2018,TV-MA,118,min,null,null,null,null
s4078,Movie,The Breakup Playlist,"February 27, 2019",2015,TV-MA,118,min,null,null,null,null
s4342,Movie,Helios,"December 1, 2018",2015,TV-14,118,min,null,null,null,null
s1974,TV Show,Fukrey Boyzzz,"September 19, 2020",2020,TV-Y,1,Season,null,null,null,null
s4455,Movie,Oye Lucky! Lucky Oye!,"November 1, 2018",2008,TV-14,118,min,null,null,null,null
s4469,Movie,Heneral Luna,"October 31, 2018",2015,R,118,min,null,null,null,null
s4561,Movie,Bathinda Express,"October 1, 2018",2016,TV-14,118,min,null,null,null,null
s5114,Movie,Bright,"December 22, 2017",2017,TV-MA,118,min,null,null,null,null
s1979,TV Show,Ratched,"September 18, 2020",2020,TV-MA,1,Season,null,null,null,null
s1980,TV Show,The American Barbecue Showdown,"September 18, 2020",2020,TV-G,1,Season,null,null,null,null
s1981,TV Show,The Blacklist,"September 18, 2020",2019,TV-14,7,Seasons,null,null,null,null
s5249,Movie,The Lion Woman,"October 1, 2017",2016,TV-14,118,min,null,null,null,null
s5582,Movie,The Butterfly's Dream,"March 10, 2017",2013,TV-PG,118,min,null,null,null,null
s1984,TV Show,Dragon's Dogma,"September 17, 2020",2020,TV-MA,1,Season,null,null,null,null
s5962,Movie,706,"April 1, 2019",2019,TV-14,118,min,null,null,null,null
s6172,Movie,Ant-Man and the Wasp,"January 29, 2019",2018,PG-13,118,min,null,null,null,null
s6442,Movie,Chalay Thay Saath,"May 15, 2018",2017,TV-14,118,min,null,null,null,null
s6485,Movie,Chupan Chupai,"January 15, 2019",2017,TV-14,118,min,null,null,null,null
s1989,TV Show,The Last Word,"September 17, 2020",2020,TV-MA,1,Season,null,null,null,null
